leaid,district_name,fips_state,total_revenue,federal_revenue,state_local_revenue,state_abbr,saipe_district_name,total_pop,child_poverty_est,child_pop,pct_child_poverty
0406810,QUEEN CREEK SCHOOL DISTRICT 95,4,226940,11408,215532,,,,,,
0407570,SCOTTSDALE UNIFIED SCHOOL DISTRICT 48,4,329091,29084,300007,,,,,,
0408340,TEMPE UNION HIGH SCHOOL DISTRICT 213,4,187618,15679,171939,,,,,,
0408520,TOLLESON UNION HIGH SCHOOL DISTRICT 214,4,225321,19122,206199,,,,,,
0403950,INDIAN OASIS-BABOQUIVARA UNIFIED SCHOOL DISTRICT 40,4,55622,36001,19621,,,,,,
0404570,MAMMOTH-SAN MANUEL UNIFIED SCHOOL DISTRICT 8,4,7845,1545,6300,,,,,,
0407200,SACATON SCHOOL DISTRICT 18,4,19637,14483,5154,,,,,,
0408550,TOLTEC SCHOOL DISTRICT 22,4,15713,4269,11444,,,,,,
0407500,SANTA CRUZ ELEMENTARY SCHOOL DISTRICT 28,4,3830,1621,2209,,,,,,
0407630,SELIGMAN UNIFIED SCHOOL DISTRICT 40,4,10056,283,9773,,,,,,
0409510,YARNELL SCHOOL DISTRICT 52,4,2468,238,2230,,,,,,
0405070,MINGUS UNION HIGH SCHOOL DISTRICT 4,4,16095,1539,14556,,,,,,
0402400,CRANE SCHOOL DISTRICT 13,4,70653,16840,53813,,,,,,
0403900,HYDER SCHOOL DISTRICT 16,4,3467,321,3146,,,,,,
0403290,GANADO UNIFIED SCHOOL DISTRICT 20,4,30835,18318,12517,,,,,,
0403200,FT THOMAS SCHOOL DISTRICT 7,4,18152,10517,7635,,,,,,
0404410,LITTLEFIELD SCHOOL DISTRICT 9,4,5258,1079,4179,,,,,,
0400607,EAGLE ELEMENTARY DISTRICT 45,4,5,5,0,,,,,,
0402740,MARY C OBRIEN ACCOMMODATION DISTRICT,4,6750,326,6424,,,,,,
0401940,CHINLE UNIFIED SCHOOL DISTRICT 24,4,92207,60310,31897,,,,,,
0404860,MCNARY SCHOOL DISTRICT 23,4,4179,2634,1545,,,,,,
0408080,ST JOHNS UNIFIED SCHOOL DISTRICT 1,4,13300,1652,11648,,,,,,
0409430,WINDOW ROCK CONSOLIDATED SCHOOL DISTRICT 8,4,43177,24413,18764,,,,,,
0400022,VERNON ELEMENTARY SCHOOL DISTRICT 9,4,3124,771,2353,,,,,,
0401410,BUCKEYE UNION HIGH SCHOOL DISTRICT 201,4,81290,6119,75171,,,,,,
0400001,CAVE CREEK UNIFIED SCHOOL DISTRICT 93,4,59186,6879,52307,,,,,,
0403310,GILA BEND UNIFIED SCHOOL DISTRICT 24,4,10029,2840,7189,,,,,,
0403450,GLENDALE UNION HIGH SCHOOL DISTRICT 205,4,251318,41598,209720,,,,,,
0403960,ISAAC SCHOOL DISTRICT 5,4,96154,34945,61209,,,,,,
0406300,PHOENIX ELEMENTARY SCHOOL DISTRICT 1,4,107518,31032,76486,,,,,,
0406330,PHOENIX UNION HIGH SCHOOL DISTRICT 210,4,602768,137343,465425,,,,,,
0407020,RIVERSIDE SCHOOL DISTRICT 2,4,21888,2639,19249,,,,,,
0407080,ROOSEVELT SCHOOL DISTRICT 66,4,150632,40733,109899,,,,,,
0407680,SENTINEL SCHOOL DISTRICT 71,4,1597,77,1520,,,,,,
0400295,KINGMAN UNIFIED SCHOOL DISTRICT 20,4,86943,11346,75597,,,,,,
0405190,MOHAVE VALLEY SCHOOL DISTRICT 16,4,23160,8625,14535,,,,,,
0408640,TOPOCK SCHOOL DISTRICT 12,4,3336,477,2859,,,,,,
0404010,JOSEPH CITY SCHOOL DISTRICT 2,4,9247,1892,7355,,,,,,
0407700,SHOW LOW UNIFIED SCHOOL DISTRICT 10,4,45009,8667,36342,,,,,,
0404770,ALTAR VALLEY SCHOOL DISTRICT 51,4,9134,2026,7108,,,,,,
0408800,TUCSON UNIFIED SCHOOL DISTRICT 1,4,623445,138435,485010,,,,,,
0402790,ELOY SCHOOL DISTRICT 11,4,11531,4067,7464,,,,,,
0402920,FLORENCE UNIFIED SCHOOL DISTRICT 1,4,125760,26124,99636,,,,,,
0405640,ORACLE SCHOOL DISTRICT 2,4,7756,1007,6749,,,,,,
0406030,PATAGONIA UNION HIGH SCHOOL DISTRICT 20,4,2532,392,2140,,,,,,
0401600,CAMP VERDE UNIFIED SCHOOL DISTRICT 28,4,21383,5280,16103,,,,,,
0404170,KIRKLAND SCHOOL DISTRICT 23,4,5293,292,5001,,,,,,
0407770,SKULL VALLEY SCHOOL DISTRICT 15,4,1716,363,1353,,,,,,
0408460,HILLSIDE SCHOOL DISTRICT 35,4,280,67,213,,,,,,
0408850,VAIL UNIFIED SCHOOL DISTRICT,4,207689,25466,182223,,,,,,
0406870,RED MESA UNIFIED SCHOOL DISTRICT 27,4,16499,10521,5978,,,,,,
0405820,PAGE SCHOOL DISTRICT 8,4,45500,18339,27161,,,,,,
0405850,PALO VERDE SCHOOL DISTRICT 49,4,7178,1061,6117,,,,,,
0404630,MARANA UNIFIED SCHOOL DISTRICT 6,4,183414,17319,166095,,,,,,
0400680,AMPHITHEATER SCHOOL DISTRICT 10,4,177256,18400,158856,,,,,,
0401710,CASA GRANDE SCHOOL DISTRICT 4,4,91237,17460,73777,,,,,,
0400082,COLORADO R UNION HIGH SCHOOL DISTRICT 2,4,29423,5962,23461,,,,,,
0400212,BENSON UNIFIED SCHOOL DISTRICT,4,18870,2851,16019,,,,,,
0405880,PALOMINAS SCHOOL DISTRICT 49,4,10298,1108,9190,,,,,,
0404060,KAYENTA UNIFIED SCHOOL DISTRICT 27,4,52875,34034,18841,,,,,,
0406150,PEARCE SCHOOL DISTRICT 22,4,2379,322,2057,,,,,,
0408020,ST DAVID SCHOOL DISTRICT 21,4,6299,544,5755,,,,,,
0403500,GLOBE SCHOOL DISTRICT 1,4,21861,4681,17180,,,,,,
0406510,PINE-STRAWBERRY SCHOOL DISTRICT 12,4,4171,252,3919,,,,,,
0402320,COOLIDGE SCHOOL DISTRICT 21,4,39745,6872,32873,,,,,,
0406360,PICACHO SCHOOL DISTRICT 33,4,2586,439,2147,,,,,,
0406070,PAYSON UNIFIED SCHOOL DISTRICT 10,4,34435,4673,29762,,,,,,
0409540,YOUNG SCHOOL DISTRICT 5,4,1588,182,1406,,,,,,
0408410,THATCHER SCHOOL DISTRICT 4,4,18002,1107,16895,,,,,,
0400840,ARLINGTON SCHOOL DISTRICT 47,4,4983,759,4224,,,,,,
0402430,CREIGHTON ELEMENTARY SCHOOL DISTRICT 14,4,85526,21956,63570,,,,,,
0407750,DEER VALLEY UNIFIED SCHOOL DISTRICT,4,484601,64947,419654,,,,,,
0401500,BULLHEAD CITY SCHOOL DISTRICT 15,4,32036,8834,23202,,,,,,
0406120,PEACH SPRINGS UNIFIED SCHOOL DISTRICT,4,5305,3036,2269,,,,,,
0400910,ASH FORK UNIFIED SCHOOL DISTRICT 31,4,5054,468,4586,,,,,,
0402370,COTTONWOOD-OAK CREEK ELEMENTARY SCHOOL DISTRICT 6,4,22376,2736,19640,,,,,,
0406730,PRESCOTT UNIFIED SCHOOL DISTRICT 1,4,47266,7637,39629,,,,,,
0409733,SEDONA-OAK CREEK JOINT UNIFIED SCHOOL DISTRICT,4,13942,1303,12639,,,,,,
0400720,ANTELOPE UNION HIGH SCHOOL DISTRICT 50,4,3970,535,3435,,,,,,
0403870,HUMBOLDT UNIFIED SCHOOL DISTRICT 22,4,73688,15685,58003,,,,,,
0403550,GRAND CANYON SCHOOL DISTRICT 4,4,7893,1498,6395,,,,,,
0400163,COCONINO COUNTY REGIONAL ACCOMMODATION DISTRICT,4,3313,584,2729,,,,,,
0401740,CASA GRANDE UNION HIGH SCHOOL DISTRICT 82,4,58795,6510,52285,,,,,,
0404280,LAKE HAVASU UNIFIED SCHOOL DISTRICT 1,4,67025,7871,59154,,,,,,
0400341,VALLEY ACADEMY FOR CAREER AND TECH ED DISTRICT,4,2484,83,2401,,,,,,
0400347,COCONINO ASSOCIATION FOR VOCATION INDUSTRY & TECHNOLOGY(CAVIAT),4,3339,0,3339,,,,,,
0400197,NORTHERN ARIZONA VOCATIONAL INSTITUTE OF TECHNOLOGY,4,8511,0,8511,,,,,,
0400615,WESTERN MARICOPA EDUCATION CENTER,4,98276,2061,96215,,,,,,
0400612,NE AZ TECHNOLOGICAL INSTITUTE OF VOCATIONAL EDUCATION,4,3967,10,3957,,,,,,
0400920,SOUTHWEST TECHNICAL EDUCATION DISTRICT OF YUMA (STEDY),4,10627,0,10627,,,,,,
0504800,CROSSETT SCH DIST,5,23713,3135,20578,,,,,,
0500043,MOUNTAIN HOME SCH DIST 9,5,51942,6079,45863,,,,,,
0503060,BENTONVILLE SCH DIST 6,5,285820,12772,273048,,,,,,
0505970,EUREKA SPRINGS SCH DIST,5,14205,1533,12672,,,,,,
0510080,MT VERNON/ENOLA SCHOOL DIST,5,7811,987,6824,,,,,,
0504860,CUTTER-MORNING STAR SCH DIST 21,5,12659,3478,9181,,,,,,
0500016,MARMADUKE SCH DIST,5,9573,1155,8418,,,,,,
0509240,MALVERN SCH DIST,5,33758,8745,25013,,,,,,
0512540,SOUTHSIDE SCHOOL DISTRICT,5,37185,4622,32563,,,,,,
0502730,BARTON SCHOOL DISTRICT,5,9584,1488,8096,,,,,,
0505190,DES ARC SCH DIST #5,5,9066,898,8168,,,,,,
0500049,DEQUEEN SCH DIST 17,5,31456,4761,26695,,,,,,
0500037,DEQUEEN/MENA EDUCATIONAL COOP,5,11040,2810,8230,,,,,,
0511220,PARKERS CHAPEL SCH DIST,5,10352,888,9464,,,,,,
0507110,GURDON SCH DIST,5,10081,1549,8532,,,,,,
0504560,CONCORD SCH DIST 3,5,7705,1249,6456,,,,,,
0500068,EMERSON-TAYLOR SCH DIST,5,17666,1803,15863,,,,,,
0510410,NEMO VISTA SCH DIST 8,5,7517,723,6794,,,,,,
0508280,JONESBORO SCH DIST,5,101452,23361,78091,,,,,,
0513530,VILONIA SCH DIST,5,37992,4258,33734,,,,,,
0504200,CHARLESTON SCH DIST,5,11220,1358,9862,,,,,,
0511010,OZARK SCH DIST,5,24279,2801,21478,,,,,,
0513560,VIOLA SCH DIST,5,6917,1381,5536,,,,,,
0508670,LAKESIDE SCH DIST 9,5,48909,4614,44295,,,,,,
0500020,MIDLAND SCH DISTRICT,5,8204,1505,6699,,,,,,
0500021,IZARD COUNTY CONSOLIDATED SCHOOL DISTRICT,5,10525,2160,8365,,,,,,
0500023,NEWPORT SCH DIST,5,22136,6030,16106,,,,,,
0500024,ARKANSAS RIVER EDUC SERV COOP,5,10552,1462,9090,,,,,,
0514020,WESTSIDE SCH DIST,5,9311,1491,7820,,,,,,
0503770,CADDO HILLS SCH DIST 28,5,9158,2235,6923,,,,,,
0500030,NEVADA SCHOOL DIST 1,5,6598,1058,5540,,,,,,
0500032,BEARDEN SCH DIST 53,5,7206,1095,6111,,,,,,
0500031,SOUTH CENTRAL SERV COOP,5,4619,863,3756,,,,,,
0511340,PERRYVILLE SCH DIST 7,5,11964,1469,10495,,,,,,
0511700,POTTSVILLE SCH DIST 61,5,23972,2141,21831,,,,,,
0509570,MAYNARD SCH DIST,5,8073,1270,6803,,,,,,
0511610,POCAHONTAS SCH DIST,5,26496,3916,22580,,,,,,
0503690,BRYANT SCH DIST 25,5,128731,13238,115493,,,,,,
0513680,WALDRON SCH DIST,5,21373,3868,17505,,,,,,
0511760,PRAIRIE GROVE VALLEY SCH DIST 23,5,28664,2229,26435,,,,,,
0514010,WEST FORK SCH DIST 141,5,11915,1300,10615,,,,,,
0502700,BALD KNOB SCH DIST,5,16162,2808,13354,,,,,,
0508400,RIVERVIEW SCHOOL DISTRICT,5,17525,3265,14260,,,,,,
0500040,WILBUR D MILLS EDUC SERV COOP,5,8102,1276,6826,,,,,,
0507350,HARRISBURG SCH DIST 6,5,17814,3069,14745,,,,,,
0506270,FORREST CITY SCH DIST 7,5,32496,7564,24932,,,,,,
0512570,SOUTH SIDE SCHOOL DISTRICT,5,9064,1039,8025,,,,,,
0500001,DEWITT SCH DIST 1,5,16556,2178,14378,,,,,,
0512960,STUTTGART SCH DIST 22,5,23499,2894,20605,,,,,,
0507380,HARRISON SCH DIST 1,5,40438,4548,35890,,,,,,
0510920,OMAHA SCH DIST 6,5,6594,1276,5318,,,,,,
0500005,OZARKS UNLIMITED RESOURCES COOP,5,8384,2253,6131,,,,,,
0506870,GREEN FOREST SCH DIST,5,20650,3199,17451,,,,,,
0508640,LAKESIDE SCHOOL DISTRICT #1,5,17230,5599,11631,,,,,,
0503710,BUFFALO ISLAND CENTRAL SCH DT,5,10731,1365,9366,,,,,,
0504020,WESTSIDE CONS SCHOOL DIST,5,24183,3278,20905,,,,,,
0510290,MULBERRY SCH DIST 101,5,7821,1614,6207,,,,,,
0508040,WEST MEMPHIS SCHOOL DISTRICT,5,84979,19468,65511,,,,,,
0500013,SOUTHEAST ARKANSAS EDUC SERV COOP,5,15833,5243,10590,,,,,,
0506420,FOUNTAIN LAKE SCHOOL DISTRICT 18,5,23570,3273,20297,,,,,,
0510170,MOUNTAIN PINE SCH DIST 46,5,9894,1941,7953,,,,,,
0507920,JESSIEVILLE SCH DIST,5,15348,2643,12705,,,,,,
0513080,GREENE CO TECH SCH DIST,5,47791,5244,42547,,,,,,
0500018,SOUTHWEST ARKANSAS COOPERATIVE,5,8374,4010,4364,,,,,,
0503240,BISMARCK SCH DIST,5,13776,1683,12093,,,,,,
0509780,MINERAL SPRINGS SCHOOL DIST 3,5,9895,880,9015,,,,,,
0500022,NORTHCENTRAL ARKANSAS EDUCAL SERV CENTER,5,4420,802,3618,,,,,,
0513930,WATSON CHAPEL SCH DIST 24,5,30105,3957,26148,,,,,,
0512480,SLOAN HENDRIX SCH DIST,5,10559,1558,9001,,,,,,
0513110,TEXARKANA SCH DIST 7,5,67216,17178,50038,,,,,,
0500045,RIVERCREST SCHOOL DIST,5,18121,2865,15256,,,,,,
0503630,BRINKLEY SCH DIST,5,9640,2779,6861,,,,,,
0500072,DEER- MOUNT JUDEA SCH DIST,5,6416,1213,5203,,,,,,
0500048,EAST POINSETT CO SCH DIST,5,8990,1751,7239,,,,,,
0500047,TRUMANN SCH DIST 21,5,25253,7127,18126,,,,,,
0509750,MENA SCH DIST,5,25149,4299,20850,,,,,,
0502610,ATKINS SCH DIST,5,15528,1468,14060,,,,,,
0507620,HECTOR SCH DIST 59,5,9640,1253,8387,,,,,,
0512060,RUSSELLVILLE SCH DIST 14,5,87212,10535,76677,,,,,,
0512510,SMACKOVER SCH DIST 39,5,16016,1901,14115,,,,,,
0504410,CLINTON SCH DIST 1,5,19589,3310,16279,,,,,,
0506090,FARMINGTON SCH DIST 6,5,36557,2169,34388,,,,,,
0500039,NORTHWEST ARKANSAS EDUC SERV COOP,5,8459,1513,6946,,,,,,
0504170,WHITE CO CENTRAL SCHOOL DIST,5,12696,1454,11242,,,,,,
0500014,WESTERN ARKANSAS COOPERATIVE,5,9820,4622,5198,,,,,,
0511970,ROGERS SCH DIST 30,5,227870,23506,204364,,,,,,
0505500,DUMAS SCHOOL DISTRICT,5,19100,4514,14586,,,,,,
0512630,SPRING HILL SCH DIST,5,8090,882,7208,,,,,,
0500065,LAFAYETTE COUNTY SCHOOL DISTRICT,5,9021,2001,7020,,,,,,
0508240,JASPER SCH DIST,5,16745,3604,13141,,,,,,
0510320,SOUTH PIKE COUNTY SCHOOL DISTRICT,5,10460,1327,9133,,,,,,
0510680,NORTH LITTLE ROCK SCHOOL DISTRICT,5,139610,28645,110965,,,,,,
0508730,LAVACA SCH DIST,5,11617,1134,10483,,,,,,
0511070,PANGBURN SCH DIST,5,11579,1586,9993,,,,,,
0506210,FORDYCE SCH DIST 39,5,13385,2349,11036,,,,,,
0507990,HOXIE PUBLIC SCHOOL DISTRICT 46,5,11918,1492,10426,,,,,,
0506540,GENTRY SCH DIST 19,5,25682,2243,23439,,,,,,
0503090,BERGMAN SCH DIST 3,5,12790,1338,11452,,,,,,
0504380,CLARKSVILLE SCH DIST 17,5,36571,5559,31012,,,,,,
0506690,CENTERPOINT SCHOOL DISTRICT,5,13801,1754,12047,,,,,,
0507320,HARMONY GROVE SCH DIST 1,5,14854,810,14044,,,,,,
0513350,VALLEY SPRINGS SCH DIST 2,5,11324,1105,10219,,,,,,
0503150,BERRYVILLE SCH DIST,5,29229,4615,24614,,,,,,
0502430,ARKADELPHIA SCH DIST,5,33754,6379,27375,,,,,,
0507840,HOPE SCH DIST,5,36816,8057,28759,,,,,,
0509190,MAGNET COVE SCH DIST,5,10110,884,9226,,,,,,
0500019,BATESVILLE SCH DIST,5,52233,8408,43825,,,,,,
0503840,CALICO ROCK SCH DIST,5,6417,963,5454,,,,,,
0513230,JACKSON COUNTY SCHOOL DISTRICT,5,12149,1509,10640,,,,,,
0504050,CAVE CITY SCH DIST 2 A,5,19596,4275,15321,,,,,,
0510200,MOUNTAIN VIEW SCH DIST,5,24905,4881,20024,,,,,,
0506120,FAYETTEVILLE SCH DIST 1,5,173397,14079,159318,,,,,,
0500009,CORNING SCH DIST 8,5,12843,2459,10384,,,,,,
0514040,WEST SIDE GREERS FERRY SCH DIST,5,11302,2037,9265,,,,,,
0510380,NASHVILLE SCH DIST,5,26831,4342,22489,,,,,,
0514140,WHITE HALL SCH DIST 27,5,41022,4326,36696,,,,,,
0503320,BLYTHEVILLE SCH DIST 5,5,30589,9554,21035,,,,,,
0509990,MT IDA SCH DIST 20,5,7434,1627,5807,,,,,,
0506060,CAMDEN-FAIRVIEW SCHOOL DIST,5,32220,5627,26593,,,,,,
0508340,JUNCTION CITY SCH DIST 75,5,8929,929,8000,,,,,,
0508940,LINCOLN SCH DIST 48,5,17084,2425,14659,,,,,,
0512660,SPRINGDALE SCH DIST 50,5,352584,49512,303072,,,,,,
0512000,ROSE BUD SCH DIST 35,5,10737,1095,9642,,,,,,
0512210,SEARCY SCH DIST,5,54157,7251,46906,,,,,,
0511820,PRESCOTT SCH DIST 14,5,13411,1776,11635,,,,,,
0506990,GREENWOOD SCH DIST,5,49380,4130,45250,,,,,,
0505580,EAST END SCH DIST 1,5,8921,1019,7902,,,,,,
0500405,COSSATOT RIVER SCHOOL DISTRICT,5,14529,2421,12108,,,,,,
0500419,JACKSONVILLE NORTH PULASKI SCHOOL DISTRICT,5,79767,10730,69037,,,,,,
0601343,NORTH COUNTY REGIONAL OCCUPATIONAL CENTER/PROGRAM (ROC/P),6,82,0,82,,,,,,
0691043,TEHAMA CO SPECIAL SCHOOLS,6,52529,4797,47732,,,,,,
0607800,CASTRO VAL UNIFIED SCH DIST,6,212171,14836,197335,,,,,,
0616740,HAYWARD UNIFIED SCHOOL DISTRICT,6,449571,44539,405032,,,,,,
0626130,MOUNTAIN HOUSE ELEM SCH,6,894,33,861,,,,,,
0606870,CALAVERAS UNI SCH DIST,6,56516,4155,52361,,,,,,
0640680,VALLECITO UNION ELEM SCH DIST,6,15671,1871,13800,,,,,,
0601650,ACALANES UNION HIGH SCHOOL DIST,6,132257,2600,129657,,,,,,
0621600,LIBERTY UNION HIGH SCHOOL DIST,6,171510,6791,164719,,,,,,
0610770,DEL NORTE CO UNIF SCH DIST,6,84799,13500,71299,,,,,,
0615990,GREEN POINT ELEM SCH DIST,6,949,30,919,,,,,,
0636100,SCOTIA UNION ELEM SCH DIST,6,4333,515,3818,,,,,,
0624390,MEADOWS ELEM SCH DIST,6,11089,1070,10019,,,,,,
0610890,DELANO UNION ELEM SCH DIST,6,176635,25645,150990,,,,,,
0614700,FRUITVALE ELEM SCH DIST,6,58281,4148,54133,,,,,,
0408130,STANFIELD SCHOOL DISTRICT 24,4,8223,1738,6485,,,,,,
0403420,GLENDALE ELEMENTARY SCHOOL DISTRICT 40,4,143602,51297,92305,,,,,,
0400450,AGUA FRIA UNION HIGH SCHOOL DISTRICT 216,4,152755,7316,145439,,,,,,
0400870,ASH CREEK SCHOOL DISTRICT 53,4,1060,218,842,,,,,,
0401180,BISBEE UNIFIED SCHOOL DISTRICT 2,4,8671,665,8006,,,,,,
0402760,ELFRIDA SCHOOL DISTRICT 12,4,1676,216,1460,,,,,,
0407430,SAN SIMON SCHOOL DISTRICT 18,4,4703,186,4517,,,,,,
0405320,MORENCI UNIFIED DISTRICT,4,20897,533,20364,,,,,,
0409570,YUCCA SCHOOL DISTRICT 13,4,1079,166,913,,,,,,
0406580,BLUE RIDGE UNIFIED SCHOOL DISTRICT 32,4,27897,6180,21717,,,,,,
0400520,AJO UNIFIED SCHOOL DISTRICT 15,4,8354,264,8090,,,,,,
0402250,CONTINENTAL SCHOOL DISTRICT 39,4,9379,332,9047,,,,,,
0406000,PATAGONIA ELEMENTARY SCHOOL DISTRICT 6,4,1964,345,1619,,,,,,
0407890,SOMERTON SCHOOL DISTRICT 11,4,38683,8562,30121,,,,,,
0403780,HIGLEY UNIFIED SCHOOL DISTRICT,4,174362,12932,161430,,,,,,
0408280,TANQUE VERDE UNIFIED SCHOOL DISTRICT 13,4,30974,1220,29754,,,,,,
0400004,CLARKSDALE-JEROME ELEMENTARY SCHOOL DISTRICT 3,4,6186,924,5262,,,,,,
0405360,PIMA ACCOMMODATION DISTRICT,4,15218,187,15031,,,,,,
0400315,YAVAPAI ACCOMMODATION SCHOOL DISTRICT,4,1814,151,1663,,,,,,
0400316,COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,4,2186,2,2184,,,,,,
0400349,GILA INSITUTE FOR TECHNOLOGY,4,4346,0,4346,,,,,,
0400345,COCHISE TECHNOLOGY DISTRICT,4,6230,45,6185,,,,,,
0400348,CENTRAL ARIZONA VALLEY INSTITUTE OF TECHNOLOGY,4,9576,159,9417,,,,,,
0400419,GILA COUNTY REGIONAL SCHOOL DISTRICT,4,360,261,99,,,,,,
0400752,PIMA COUNTY JOINT TECHNOLOGICAL EDUCATION DISTRICT NUMBER 11,4,42813,303,42510,,,,,,
0404200,KLONDYKE SCHOOL DISTRICT 9,4,11,0,11,,,,,,
0400772,MOUNTAIN INSTITUTE JOINT TECHNOLOGY EDUCATION DISTRICT,4,5075,186,4889,,,,,,
0400794,WESTERN ARIZONA VOCATIONAL DISTRICT #50,4,7320,62,7258,,,,,,
0507560,HEBER SPRINGS SCH DIST 1,5,21760,2358,19402,,,,,,
0500067,CLEVELAND COUNTY SCH DIST 36,5,12066,2872,9194,,,,,,
0502820,BAY SCHOOL DISTRICT,5,7892,800,7092,,,,,,
0510260,MOUNTAINBURG SCH DIST 16,5,11151,2870,8281,,,,,,
0509390,MARION SCH DIST,5,60122,8409,51713,,,,,,
0509720,MELBOURNE SCHOOL DIST,5,12335,1747,10588,,,,,,
0512180,SCRANTON SCH DIST,5,6233,511,5722,,,,,,
0509060,LONOKE SCH DIST,5,28916,2420,26496,,,,,,
0500029,GOSNELL SCH DIST 6,5,18736,2462,16274,,,,,,
0500076,OZARK MOUNTAIN SCH DIST 12,5,10464,1773,8691,,,,,,
0506930,GREENLAND SCH DIST 95,5,12086,1613,10473,,,,,,
0503420,LEAD HILL SCHOOL DISTRICT,5,6266,1223,5043,,,,,,
0500006,WARREN SCH DIST 1,5,31506,3189,28317,,,,,,
0507230,HAMPTON SCH DIST 1,5,8328,911,7417,,,,,,
0505170,DERMOTT SCH DIST,5,6570,1474,5096,,,,,,
0505550,EARLE SCH DIST,5,7289,1566,5723,,,,,,
0514430,WYNNE SCH DIST 9,5,86648,5371,81277,,,,,,
0509630,MCGEHEE SCH DIST,5,17983,2902,15081,,,,,,
0504590,CONWAY SCH DIST,5,135157,14529,120628,,,,,,
0507140,GUY PERKINS SCH DIST,5,5588,708,4880,,,,,,
0500015,SHERIDAN SCH DIST,5,52332,5538,46794,,,,,,
0511730,POYEN SCH DIST 1,5,6293,525,5768,,,,,,
0506630,GLEN ROSE SCH DIST,5,13065,1659,11406,,,,,,
0505340,DIERKS SCH DIST,5,9049,988,8061,,,,,,
0500070,CEDAR RIDGE SCH DIST,5,12641,1539,11102,,,,,,
0508700,LAMAR SCH DIST 39,5,20374,4752,15622,,,,,,
0509360,LEE COUNTY SCH DISTRICT 1,5,18885,7419,11466,,,,,,
0500028,STAR CITY SCH DIST 11,5,18450,2311,16139,,,,,,
0500046,MANILA SCH DIST 15,5,14042,1382,12660,,,,,,
0504350,CLARENDON SCH DIST 6,5,9086,1529,7557,,,,,,
0507680,HELENA-WEST HELENA SCHOOL DISTRICT 2,5,24428,7180,17248,,,,,,
0500033,GREAT RIVERS COOPERATIVE,5,3948,288,3660,,,,,,
0509420,MARKED TREE SCH DIST 28,5,9052,2533,6519,,,,,,
0500034,CROWLEY'S RIDGE EDUCATIONAL SERVICE COOPERATIVE,5,12110,5392,6718,,,,,,
0505430,DOVER SCH DIST 17,5,16979,2000,14979,,,,,,
0506330,FORT SMITH SCH DIST,5,233815,49883,183932,,,,,,
0507860,HORATIO SCH DIST 55,5,10910,1438,9472,,,,,,
0505680,EL DORADO SCH DIST 15,5,59219,9409,49810,,,,,,
0512930,STRONG-HUTTIG SCHOOL DISTRICT,5,5496,970,4526,,,,,,
0512420,SHIRLEY SCH DIST 3,5,6569,1339,5230,,,,,,
0509600,MCCRORY SCH DIST 12,5,8342,1433,6909,,,,,,
0500041,WESTERN YELL COUNTY SCHOOL DIST,5,5247,879,4368,,,,,,
0503030,PEA RIDGE SCH DIST 109,5,33819,2643,31176,,,,,,
0500008,DAWSON EDUCATION SERVICE COOP,5,38931,13483,25448,,,,,,
0508610,LAKE HAMILTON SCH DIST 5,5,59944,9475,50469,,,,,,
0500042,HAMBURG SCH DIST,5,24208,3892,20316,,,,,,
0504680,COTTER SCH DIST 60,5,10767,1625,9142,,,,,,
0510560,NORFORK SCH DIST 61,5,7412,1171,6241,,,,,,
0504980,DECATUR SCH DIST 17,5,9317,1078,8239,,,,,,
0506840,GRAVETTE SCH DIST 20,5,30185,3212,26973,,,,,,
0504370,RECTOR SCHOOL DISTRICT,5,8860,1385,7475,,,,,,
0514400,WOODLAWN SCH DIST 6,5,7268,686,6582,,,,,,
0500011,ARCH FORD EDUC SERV COOP,5,27739,3251,24488,,,,,,
0503640,BROOKLAND SCH DIST,5,40210,3220,36990,,,,,,
0500012,RIVERSIDE SCH DIST,5,10393,1433,8960,,,,,,
0506900,GREENBRIER SCHOOL DIST,5,47149,4390,42759,,,,,,
0509540,MAYFLOWER SCH DIST,5,13971,1454,12517,,,,,,
0504740,COUNTY LINE SCH DIST,5,8066,909,7157,,,,,,
0509270,MAMMOTH SPRING SCH DIST,5,7591,1158,6433,,,,,,
0512090,SALEM SCH DIST,5,10808,1354,9454,,,,,,
0500082,LAWRENCE COUNTY SCHOOL DISTRICT,5,13593,1581,12012,,,,,,
0500027,NORTHEAST ARKANSAS EDUCATIONAL COOPERATIVE,5,5649,870,4779,,,,,,
0502580,ASHDOWN SCH DIST 31,5,19729,2492,17237,,,,,,
0506240,FOREMAN SCH DIST,5,8078,903,7175,,,,,,
0509150,MAGAZINE SCH DIST,5,8162,1572,6590,,,,,,
0503750,CABOT SCHOOL DISTRICT 4,5,131784,13775,118009,,,,,,
0505850,ENGLAND SCH DIST,5,9718,1152,8566,,,,,,
0508130,HUNTSVILLE SCH DIST 1,5,30568,3665,26903,,,,,,
0506150,FLIPPIN SCH DIST,5,13607,2152,11455,,,,,,
0514490,YELLVILLE-SUMMIT SCH DIST,5,16459,2961,13498,,,,,,
0507530,HAZEN SCH DIST,5,8461,931,7530,,,,,,
0509000,LITTLE ROCK SCH DISTRICT,5,396573,62599,333974,,,,,,
0511850,PULASKI CO SPECIAL SCHOOL DIST,5,205557,17523,188034,,,,,,
0500051,PALESTINE-WHEATLEY SCH DIST,5,10990,1565,9425,,,,,,
0502790,BAUXITE SCH DIST 14,5,20126,1480,18646,,,,,,
