source_id,source_name,state,source_city,CEEB,nu_name,nu_city,name_score_set,name_score_sort,city_match,tier,needs_review,final_tier,decision_source,CEEB_final
00752287,ST JOHN VIANNEY HIGH SCHOOL,MO,KIRKWOOD,261780,saint john vianney high school,KIRKWOOD,100,100,t,auto_accept,f,accept,original_auto_accept,261780
00751115,ST JOSEPH'S ACADEMY,MO,SAINT LOUIS,263055,saint joseph's academy,SAINT LOUIS,100,100,t,auto_accept,f,accept,original_auto_accept,263055
00751104,ST LOUIS UNIVERSITY HIGH SCHOOL,MO,SAINT LOUIS,263445,University City High School,SAINT LOUIS,89.79591836734694,75.86206896551724,t,review,t,reject,llm_claude_fable_5,
00751986,ST MARY'S SOUTH SIDE CATHOLIC HIGH SCHOOL,MO,SAINT LOUIS,263075,saint mary high school,SAINT LOUIS,100,63.33333333333333,t,reject,f,reject,original_reject,
00755787,ST PAUL LUTHERAN HIGH SCHOOL,MO,CONCORDIA,260750,saint pauls lutheran high sch,CONCORDIA,92.5925925925926,92.5925925925926,t,auto_accept,f,accept,original_auto_accept,260750
A1702298,ST PAUL LUTHERAN HIGH SCHOOL,MO,FARMINGTON,260750,saint pauls lutheran high sch,CONCORDIA,92.5925925925926,92.5925925925926,f,auto_accept,f,accept,original_auto_accept,260750
00752389,ST PIUS X CATHOLIC HIGH SCHOOL,MO,FESTUS,261697,saint pius x high school,KANSAS CITY,100,82.35294117647058,f,review,t,reject,llm_claude_fable_5,
00753994,ST PIUS X HIGH SCHOOL,MO,KANSAS CITY,261697,saint pius x high school,KANSAS CITY,100,100,t,auto_accept,f,accept,original_auto_accept,261697
00753531,ST TERESA'S ACADEMY,MO,KANSAS CITY,261700,saint teresa's academy,KANSAS CITY,100,100,t,auto_accept,f,accept,original_auto_accept,261700
A9103823,SUNNYDALE ADVENTIST ACADEMY,MO,CENTRALIA,260809,barat academy,CHESTERFIELD,70,50,f,reject,f,reject,original_reject,
A2301470,TDW ACADEMY,MO,SAINT LOUIS,261517,Independence Academy,INDEPENDENCE,77.77777777777777,58.06451612903225,f,reject,f,reject,original_reject,
00752083,URSULINE ACADEMY,MO,SAINT LOUIS,260809,barat academy,CHESTERFIELD,70,62.06896551724138,f,reject,f,reject,original_reject,
A1902697,BOZEMAN FIELD SCHOOL,MT,BOZEMAN,270100,Bozeman High School,BOZEMAN,84.84848484848484,82.05128205128204,t,review,t,reject,llm_claude_fable_5,
A2190509,BUILDING BRIDGES ACADEMY,MT,THOMPSON FALLS,270114,petra academy,BOZEMAN,70,48.64864864864865,f,reject,f,reject,original_reject,
A9103866,BUTTE CENTRAL CATHOLIC HIGH SCHOOL,MT,BUTTE,270170,Butte High School,BUTTE,100,66.66666666666667,t,review,t,accept,rule_same_city_superset,270170
A0902052,CHRYSALIS SCHOOL,MT,EUREKA,270180,Charlo High School,CHARLO,70.58823529411765,70.58823529411764,f,reject,f,reject,original_reject,
A0105826,GREAT FALLS CENTRAL CATHOLIC HIGH SCHOOL,MT,GREAT FALLS,270400,Great Falls High School,GREAT FALLS,100,73.01587301587303,t,review,t,accept,rule_same_city_superset,270400
00791704,LOYOLA SACRED HEART HIGH SCHOOL,MT,MISSOULA,270620,loyola-sacred heart high sch,MISSOULA,94.91525423728814,94.91525423728814,t,auto_accept,f,accept,original_auto_accept,270620
A9103888,LUSTRE CHRISTIAN HIGH SCHOOL,MT,LUSTRE,270375,Kg High School,GILDFORD,88,57.14285714285714,f,reject,f,reject,original_reject,
00792264,MOUNT ELLIS ACADEMY,MT,BOZEMAN,270112,mount ellis academy,BOZEMAN,100,100,t,auto_accept,f,accept,original_auto_accept,270112
A1902705,ST LABRE HIGH SCHOOL,MT,ASHLAND,270375,Kg High School,GILDFORD,88,70.58823529411764,f,review,t,reject,rule_diff_city_weak_name,
A0701451,TURNING WINDS ACADEMIC INSTITUTE,MT,TROY,270112,mount ellis academy,BOZEMAN,45.833333333333336,45.833333333333336,f,reject,f,reject,original_reject,
A0902450,ACADEMY OF EXCELLENCE,NC,STATESVILLE,340601,Cary Academy,CARY,73.6842105263158,54.54545454545454,f,reject,f,reject,original_reject,
A1903270,BLACK MOUNTAIN ACADEMY,NC,BLACK MOUNTAIN,340601,Cary Academy,CARY,73.6842105263158,58.82352941176471,f,reject,f,reject,original_reject,
01010368,CARDINAL GIBBONS,NC,RALEIGH,343205,Cardinal Gibbons Meml High Sch,RALEIGH,100,69.56521739130434,t,review,t,accept,rule_same_city_superset,343205
01010823,CHARLOTTE CATHOLIC HIGH SCHOOL,NC,CHARLOTTE,340665,Charlotte Catholic High School,CHARLOTTE,100,100,t,auto_accept,f,accept,original_auto_accept,340665
A1302158,CHRIST THE KING CATHOLIC HIGH SCHOOL,NC,HUNTERSVILLE,340095,Christ School,ARDEN,100,53.06122448979591,f,reject,f,reject,original_reject,
A0902478,COASTAL CHRISTIAN HIGH SCHOOL,NC,WILMINGTON,344472,Coastal Christian High School,WILMINGTON,100,100,t,auto_accept,f,accept,original_auto_accept,344472
A1903290,COMBINE ACADEMY,NC,LINCOLNTON,341595,Noble Academy,GREENSBORO,78.57142857142857,78.57142857142857,f,reject,f,reject,original_reject,
A2102849,EMERALD SCHOOL OF EXCELLENCE,NC,CHARLOTTE,343675,Oneal School,SOUTHERN PINES,66.66666666666666,50,f,reject,f,reject,original_reject,
A2102851,FATHER CAPODANNO SCHOOL HIGH SCHOOL,NC,VASS,340085,Apex High School,APEX,81.48148148148148,58.82352941176471,f,reject,f,reject,original_reject,
01013744,FLETCHER ACADEMY,NC,FLETCHER,340174,lawrence academy,MERRY HILL,75,75,f,reject,f,reject,original_reject,
A2102873,INSIGHT COLEARNING CENTER,NC,DURHAM,343366,Tar River Learning Center,ROCKY MOUNT,72,72,f,reject,f,reject,original_reject,
01012092,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE,NC,LAURINBURG,342170,Laurinburg Charter,LAURINBURG,71.42857142857143,50,t,reject,f,reject,original_reject,
01914567,MOUNT PISQAH ACADEMY,NC,CANDLER,340555,Mount Pisgah Academy,CANDLER,94.11764705882354,94.11764705882352,t,auto_accept,f,accept,original_auto_accept,340555
A1302210,POPE JOHN PAUL II CATHOLIC H S,NC,GREENVILLE,340085,Apex High School,APEX,81.48148148148148,48.14814814814815,f,reject,f,reject,original_reject,
A2102916,SALEM ACADEMY,NC,WINSTON SALEM,344455,Salem Academy,WINSTON SALEM,100,100,t,auto_accept,f,accept,original_auto_accept,344455
01010845,ST MARY'S SCHOOL,NC,RALEIGH,343235,Saint Marys School,RALEIGH,96.7741935483871,96.7741935483871,t,auto_accept,f,accept,original_auto_accept,343235
A1302225,UNIVERSITY CHRISTIAN HIGH SCHOOL,NC,HICKORY,340913,university christian high sch,HICKORY,95.08196721311475,95.08196721311475,t,auto_accept,f,accept,original_auto_accept,340913
A2301847,WAKE MONARCH ACADEMY,NC,RALEIGH,344529,East Wake Academy,ZEBULON,82.75862068965517,75.67567567567568,f,review,t,reject,llm_claude_fable_5,
A0701788,WINSTON SALEM STREET SCHOOL,NC,WINSTON SALEM,344466,Winston Salem Prep Academy,WINSTON SALEM,67.9245283018868,56.60377358490566,t,reject,f,reject,original_reject,
01043167,DAKOTA ADVENTIST ACADEMY,ND,BISMARCK,351430,Dakota Prairie High School,PETERSBURG,44,28.000000000000004,f,reject,f,reject,original_reject,
A2301861,SHANLEY HIGH SCHOOL,ND,FARGO,350830,Harvey High School,HARVEY,86.48648648648648,59.45945945945945,f,reject,f,reject,original_reject,
01042651,ST MARY'S CENTRAL HIGH SCHOOL,ND,BISMARCK,350160,saint marys central hs,BISMARCK,98.24561403508773,98.24561403508771,t,auto_accept,f,accept,original_auto_accept,350160
A2301489,CHESTERTON ACADEMY OF OMAHA,NE,OMAHA,281685,duchesne academy sacred heart,OMAHA,60.714285714285715,60.71428571428572,t,reject,f,reject,original_reject,
02161678,CREIGHTON PREPARATORY SCHOOL,NE,OMAHA,281710,creighton preparatory school,OMAHA,100,100,t,auto_accept,f,accept,original_auto_accept,281710
00809393,GROSS CATHOLIC HIGH SCHOOL,NE,BELLEVUE,281712,daniel j gross catholic hs,BELLEVUE,100,85.24590163934427,t,auto_accept,f,accept,original_auto_accept,281712
A0302001,HEARTLAND LUTHERAN HIGH SCHOOL,NE,GRAND ISLAND,281081,Heartland Community High School,HENDERSON,82.35294117647058,68.85245901639344,f,review,t,reject,rule_diff_city_weak_name,
A9702175,LUTHERAN HIGH NORTHEAST,NE,NORFOLK,281621,lutheran high northeast,NORFOLK,100,100,t,auto_accept,f,accept,original_auto_accept,281621
00809484,MARIAN HIGH SCHOOL,NE,OMAHA,281718,marian high school,OMAHA,100,100,t,auto_accept,f,accept,original_auto_accept,281718
00809509,MERCY HIGH SCHOOL,NE,OMAHA,281382,Macy High School,MACY,90.9090909090909,90.9090909090909,f,auto_accept,f,accept,original_auto_accept,281382
00810208,MOUNT MICHAEL BENEDICTINE HIGH SCHOOL,NE,ELKHORN,280757,Mount Michael Benedictine Hs,ELKHORN,100,100,t,auto_accept,f,accept,original_auto_accept,280757
01931006,NEBRASKA EVANGELICAL LUTHERAN HIGH SCHOOL,NE,WACO,282434,nebraska lutheran high school,WACO,100,82.85714285714285,t,auto_accept,f,accept,original_auto_accept,282434
A1101421,OMAHA STREET SCHOOL,NE,OMAHA,281611,Santee High School,NIOBRARA,70.27027027027027,48.64864864864865,f,reject,f,reject,original_reject,
00810682,PIUS X HIGH SCHOOL,NE,LINCOLN,281315,pius x high school,LINCOLN,100,100,t,auto_accept,f,accept,original_auto_accept,281315
A2190511,Quest Forward High School,NE,OMAHA,282070,Saint Edward High School,SAINT EDWARD,82.6086956521739,69.56521739130434,f,review,t,reject,rule_diff_city_weak_name,
00809553,RONCALLI CATHOLIC HIGH SCHOOL,NE,OMAHA,281738,roncalli catholic high school,OMAHA,100,100,t,auto_accept,f,accept,original_auto_accept,281738
A9502685,VJ & ANGELA SKUTT CATHOLIC HIGH SCHOOL,NE,OMAHA,281771,vj & angela skutt catholic hs,OMAHA,100,100,t,auto_accept,f,accept,original_auto_accept,281771
00851459,BISHOP BRADY HIGH SCHOOL,NH,CONCORD,300105,bishop brady high school,CONCORD,100,100,t,auto_accept,f,accept,original_auto_accept,300105
A2190517,BUSCHE ACADEMY,NH,CHESTER,300635,brewster academy,WOLFEBORO,73.33333333333333,73.33333333333334,f,reject,f,reject,original_reject,
00852011,DUBLIN SCHOOL,NH,DUBLIN,300145,dublin school,DUBLIN,100,100,t,auto_accept,f,accept,original_auto_accept,300145
A9303529,JESSE REMINGTON HIGH SCHOOL,NH,CANDIA,300059,Bow High School,BOW,84.61538461538461,52.38095238095239,f,reject,f,reject,original_reject,
A1502305,KIMBALL UNION ACADEMY,NH,MERIDEN,300400,KIMBALL UNION ACADEMY,MERIDEN,100,100,t,auto_accept,f,accept,original_auto_accept,300400
A0302043,LONGVIEW SCHOOL,NH,DEERFIELD,300580,tilton school,TILTON,71.42857142857143,42.85714285714286,f,reject,f,reject,original_reject,
A2390344,NEW ENGLAND SCHOOL OF THE ARTS,NH,LEBANON,300440,new hampton school,NEW HAMPTON,71.42857142857143,58.33333333333333,f,reject,f,reject,original_reject,
A2192906,NEW HAMPTON SCHOOL,NH,NEW HAMPTON,300440,new hampton school,NEW HAMPTON,100,100,t,auto_accept,f,accept,original_auto_accept,300440
A0701478,OLIVERIAN SCHOOL,NH,PIKE,300135,Dover High School,DOVER,72.72727272727272,72.72727272727273,f,reject,f,reject,original_reject,
A2301524,OUR LADY OF MERCY ACADEMY,NH,KEENE,300015,proctor academy,ANDOVER,63.63636363636363,60,f,reject,f,reject,original_reject,
00852124,PHILLIPS EXETER ACADEMY,NH,EXETER,300185,phillips exeter academy,EXETER,100,100,t,auto_accept,f,accept,original_auto_accept,300185
00851958,PROCTOR ACADEMY,NH,ANDOVER,300015,proctor academy,ANDOVER,100,100,t,auto_accept,f,accept,original_auto_accept,300015
A0502247,SHORTRIDGE ACADEMY,NH,MILTON,300414,shortridge academy,MILTON,100,100,t,auto_accept,f,accept,original_auto_accept,300414
00851903,ST PAULS SCHOOL,NH,CONCORD,300110,saint pauls school,CONCORD,100,100,t,auto_accept,f,accept,original_auto_accept,300110
00851721,ST THOMAS AQUINAS HIGH SCHOOL,NH,DOVER,300143,saint thomas aquinas high sch,DOVER,94.54545454545455,94.54545454545455,t,auto_accept,f,accept,original_auto_accept,300143
00852113,TILTON SCHOOL,NH,TILTON,300580,tilton school,TILTON,100,100,t,auto_accept,f,accept,original_auto_accept,300580
02117935,TRINITY HIGH SCHOOL,NH,MANCHESTER,300362,trinity high school,MANCHESTER,100,100,t,auto_accept,f,accept,original_auto_accept,300362
A9104248,VICTORY HIGH SCHOOL,NH,JAFFREY,300059,Bow High School,BOW,84.61538461538461,64.70588235294117,f,reject,f,reject,original_reject,
A0701483,WATERVILLE VALLEY ACADEMY,NH,WATERVILLE VALLEY,300600,waterville valley academy,WATERVILLE VALLEY,100,100,t,auto_accept,f,accept,original_auto_accept,300600
00852204,WHITE MOUNTAIN SCHOOL,NH,BETHLEHEM,300345,white mountain school,BETHLEHEM,100,100,t,auto_accept,f,accept,original_auto_accept,300345
A2400107,ACADEMY OF ST. ELIZABETH,NJ,CONVENT STATION,310635,saint dominic academy,JERSEY CITY,71.42857142857143,58.53658536585367,f,reject,f,reject,original_reject,
A2102343,ADERES BAIS YAAKOV,NJ,LAKEWOOD,310693,christian brothers academy,LINCROFT,45.45454545454545,45.45454545454546,f,reject,f,reject,original_reject,
00870008,BAIS KAILA TORAH PREPARATORY HIGH SCHOOL FOR GIRLS,NJ,LAKEWOOD,310985,rutgers preparatory school,SOMERSET,81.81818181818181,47.36842105263158,f,reject,f,reject,original_reject,
A1502321,BAIS LEAH HIGH SCHOOL,NJ,HOWELL,310710,Lodi High School,LODI,81.48148148148148,70.27027027027026,f,review,t,reject,rule_diff_city_weak_name,
A9502739,BAIS SHAINDEL HIGH SCHOOL FOR GIRLS,NJ,LAKEWOOD,310710,Lodi High School,LODI,81.48148148148148,43.13725490196079,f,reject,f,reject,original_reject,
A9702228,BAIS YAAKOV HIGH SCHOOL OF LAKEWOOD,NJ,LAKEWOOD,310670,Lakewood High School,LAKEWOOD,100,72.72727272727273,t,review,t,accept,rule_same_city_superset,310670
A1702387,BAIS YAAKOV MACHON ORA,NJ,PASSAIC,310583,Jackson Memorial High School,JACKSON,48,48,f,reject,f,reject,original_reject,
A1702388,BANYAN UPPER SCHOOL,NJ,LITTLE FALLS,311336,ranney school,TINTON FALLS,68.75,62.5,f,reject,f,reject,original_reject,
00861718,BERGEN CATHOLIC HIGH SCHOOL,NJ,ORADELL,311053,bergen catholic high school,ORADELL,100,100,t,auto_accept,f,accept,original_auto_accept,311053
00865188,BISHOP EUSTACE PREP SCHOOL,NJ,PENNSAUKEN,310770,bishop eustace prep school,PENNSAUKEN,100,100,t,auto_accept,f,accept,original_auto_accept,310770
00869091,BLAIR ACADEMY,NJ,BLAIRSTOWN,310105,blair academy,BLAIRSTOWN,100,100,t,auto_accept,f,accept,original_auto_accept,310105
A1301895,BNOS BAIS YAAKOV HIGH SCHOOL,NJ,LAKEWOOD,310710,Lodi High School,LODI,81.48148148148148,50,f,reject,f,reject,original_reject,
AA890559,BROOKFIELD ACADEMY,NJ,CHERRY HILL,310105,blair academy,BLAIRSTOWN,70,64.51612903225806,f,reject,f,reject,original_reject,
A2102363,CHEDVAS BAIS YAAKOV HIGH SCHOOL,NJ,LAKEWOOD,310710,Lodi High School,LODI,81.48148148148148,46.808510638297875,f,reject,f,reject,original_reject,
A1902775,CONG. MIKOR HATORAH,NJ,LAKEWOOD,310250,Collingswood Senior High School,COLLINGSWOOD,44.89795918367347,44.89795918367348,f,reject,f,reject,original_reject,
BB220415,"CRAIG SCHOOL, HIGH SCHOOL",NJ,MONTVILLE,310050,Ridge High School,BASKING RIDGE,88.23529411764706,58.53658536585367,f,reject,f,reject,original_reject,
00863362,DON BOSCO PREPARATORY HIGH SCHOOL,NJ,RAMSEY,310985,rutgers preparatory school,SOMERSET,81.81818181818181,61.01694915254237,f,reject,f,reject,original_reject,
00867458,DONOVAN CATHOLIC HIGH SCHOOL,NJ,TOMS RIVER,311053,bergen catholic high school,ORADELL,85.1063829787234,72.72727272727273,f,review,t,reject,llm_claude_fable_5,
A1902785,FOXMAN TORAH INSTITUTE,NJ,CHERRY HILL,310767,Burlington County Institute Of Technology,MEDFORD,58.064516129032256,47.61904761904761,f,reject,f,reject,original_reject,
A1502347,HEICHAL HATORAH,NJ,TEANECK,310515,Hawthorne High School,HAWTHORNE,61.111111111111114,61.111111111111114,f,reject,f,reject,original_reject,
00867265,HOLY CROSS PREPARATORY ACADEMY,NJ,DELRAN,310390,academy of holy angels,DEMAREST,70.58823529411765,61.53846153846154,f,reject,f,reject,original_reject,
00862314,HUDSON CATHOLIC REGIONAL HIGH SCHOOL,NJ,JERSEY CITY,310554,hudson school,HOBOKEN,100,53.06122448979591,f,reject,f,reject,original_reject,
A9702240,ILAN HIGH SCHOOL,NJ,OCEAN,311555,Vineland High School,VINELAND,88.88888888888889,61.111111111111114,f,reject,f,reject,original_reject,
00864005,IMMACULATE CONCEPTION HIGH SCHOOL,NJ,MONTCLAIR,310715,immaculate conception hs,LODI,100,100,f,auto_accept,f,accept,original_auto_accept,310715
00863599,IMMACULATE HEART ACADEMY,NJ,WASHINGTON TOWNSHIP,311072,immaculate heart academy,WASHINGTON TWPS,100,100,f,auto_accept,f,accept,original_auto_accept,311072
00866181,MARY HELP OF CHRISTIANS ACADEMY,NJ,NORTH HALEDON,311025,mount saint mary academy,WATCHUNG,80,53.06122448979591,f,reject,f,reject,original_reject,
A2301577,MESIVATA NEZER HATORAH,NJ,LAKEWOOD,310918,West Kinney Alternative,NEWARK,44.44444444444444,44.44444444444444,f,reject,f,reject,original_reject,
A1702442,MESIVTA AHAVAS HATORAH D'LAKEWOOD,NJ,LAKEWOOD,310670,Lakewood High School,LAKEWOOD,57.142857142857146,49.056603773584904,t,reject,f,reject,original_reject,
A1902814,MESIVTA KEREN ORAH,NJ,LAKEWOOD,311017,North Bergen High School,NORTH BERGEN,47.61904761904762,47.61904761904761,f,reject,f,reject,original_reject,
A2102402,MESIVTA NER MOSHE,NJ,LAKEWOOD,310348,Emerson Junior Senior High School,EMERSON,44,43.99999999999999,f,reject,f,reject,original_reject,
BB161435,MESIVTA NEZER HATORAH,NJ,LAKEWOOD,310918,West Kinney Alternative,NEWARK,45.45454545454545,45.45454545454546,f,reject,f,reject,original_reject,
A0902180,MESIVTA OF CLIFTON,NJ,CLIFTON,310245,Clifton High School,CLIFTON,59.45945945945946,59.45945945945945,t,reject,f,reject,original_reject,
A1702444,MESIVTA OF EATONTOWN,NJ,LAKEWOOD,310000,Allentown High School,ALLENTOWN,48.78048780487805,48.78048780487805,f,reject,f,reject,original_reject,
A1702445,MESIVTA OHR CHAIM MEIR,NJ,LAKEWOOD,311354,Hillcrest Academy-North,SCOTCH PLAINS,53.333333333333336,53.333333333333336,f,reject,f,reject,original_reject,
A2102405,MESIVTA TORAH TEMIMAH OF LAKEWOOD,NJ,LAKEWOOD,310670,Lakewood High School,LAKEWOOD,57.142857142857146,45.28301886792453,t,reject,f,reject,original_reject,
A2301582,MESIVTA TORAS MAIER,NJ,PASSAIC,311473,Toms River Center,TOMS RIVER,50,50,f,reject,f,reject,original_reject,
BB201155,MIKOR HATORAH,NJ,LAKEWOOD,310515,Hawthorne High School,HAWTHORNE,47.05882352941177,47.05882352941176,f,reject,f,reject,original_reject,
00861321,MOTHER SETON REGIONAL HIGH SCHOOL,NJ,CLARK,310229,mother seton reg high school,CLARK,92.3076923076923,91.80327868852459,t,auto_accept,f,accept,original_auto_accept,310229
00862664,MOUNT SAINT DOMINIC ACADEMY,NJ,CALDWELL,310180,Mount Saint Dominic Academy,CALDWELL,100,100,t,auto_accept,f,accept,original_auto_accept,310180
A2102415,NAALEH HIGH SCHOOL FOR GIRLS,NJ,RIDGEWOOD,310710,Lodi High School,LODI,81.48148148148148,59.09090909090908,f,reject,f,reject,original_reject,
BB161440,NJ CENTER FOR JUDAIC STUDIES,NJ,LAKEWOOD,311473,Toms River Center,TOMS RIVER,53.333333333333336,53.333333333333336,f,reject,f,reject,original_reject,
00866498,NOTRE DAME HIGH SCHOOL,NJ,LAWRENCEVILLE,311492,notre dame high school,LAWRENCEVILLE,100,100,t,auto_accept,f,accept,original_auto_accept,311492
A2301588,OHR YISROEL OF TENAFLY,NJ,RIDGEWOOD,311455,Tenafly High School,TENAFLY,63.41463414634146,48.78048780487805,f,reject,f,reject,original_reject,
A1101521,OROS BAIS YAKOV,NJ,LAKEWOOD,310845,morristown-beard school,MORRISTOWN,42.10526315789474,42.10526315789473,f,reject,f,reject,original_reject,
A9104409,OUR LADY OF MERCY ACADEMY,NJ,NEWFIELD,310996,our lady of mercy academy,NEWFIELD,100,100,t,auto_accept,f,accept,original_auto_accept,310996
00864388,PAUL VI HIGH SCHOOL,NJ,HADDONFIELD,310473,Paul Vi High School,HADDONFIELD,100,100,t,auto_accept,f,accept,original_auto_accept,310473
00868746,PEDDIE SCHOOL,NJ,HIGHTSTOWN,310535,peddie school,HIGHTSTOWN,100,100,t,auto_accept,f,accept,original_auto_accept,310535
A2102428,PRINCETON INTERNATIONAL SCHL OF MATH AND SCIENCE,NJ,PRINCETON,311260,hun school of princeton,PRINCETON,68.57142857142857,53.52112676056338,t,reject,f,reject,original_reject,
02044716,RABBI JACOB JOSEPH SCHOOL,NJ,EDISON,310790,saint joseph high school,METUCHEN,76.47058823529412,60.86956521739131,f,reject,f,reject,original_reject,
A1702463,SAGE DAY ROCHELLE PARK,NJ,ROCHELLE PARK,311330,Roselle Park High School,ROSELLE PARK,60.869565217391305,60.86956521739131,f,reject,f,reject,original_reject,
00864184,SETON HALL PREPARATORY SCHOOL,NJ,WEST ORANGE,311390,Seton Hall Preparatory School,WEST ORANGE,100,100,t,auto_accept,f,accept,original_auto_accept,311390
A1792060,SHALVA HIGH SCHOOL,NJ,LAKEWOOD,311350,Salem High School,SALEM,85.71428571428571,62.857142857142854,f,reject,f,reject,original_reject,
A0107313,SHEPARD PREPARATORY HIGH SCHOOL,NJ,MORRISTOWN,310853,shepard high school,MORRISTOWN,100,76,t,review,t,accept,rule_same_city_superset,310853
00864708,ST JOSEPH ACADEMY,NJ,HAMMONTON,310180,Mount Saint Dominic Academy,CALDWELL,74.07407407407408,63.1578947368421,f,reject,f,reject,original_reject,
00867902,ST JOSEPH HIGH SCHOOL,NJ,METUCHEN,310824,saint joseph reg high school,MONTVALE,100,91.30434782608697,f,auto_accept,f,accept,original_auto_accept,310824
00862085,ST JOSEPH REGIONAL HIGH SCHOOL,NJ,MONTVALE,310790,saint joseph high school,METUCHEN,100,82.35294117647058,f,review,t,reject,llm_claude_fable_5,
00861864,ST MARY HIGH SCHOOL,NJ,RUTHERFORD,311345,saint marys high school,RUTHERFORD,97.43589743589743,97.43589743589743,t,auto_accept,f,accept,original_auto_accept,311345
00862187,ST PETERS PREPARATORY SCHOOL,NJ,JERSEY CITY,310645,saint peters preparatory sch,JERSEY CITY,94.33962264150944,94.33962264150944,t,auto_accept,f,accept,original_auto_accept,310645
00866851,ST ROSE HIGH SCHOOL,NJ,BELMAR,310790,saint joseph high school,METUCHEN,90,90,f,auto_accept,f,accept,original_auto_accept,310790
00861638,ST VINCENT ACADEMY,NJ,NEWARK,310955,saint vincent academy,NEWARK,100,100,t,auto_accept,f,accept,original_auto_accept,310955
A1902778,THE CRAIG SCHOOL HIGH SCHOOL,NJ,MONTVILLE,310050,Ridge High School,BASKING RIDGE,84.21052631578948,53.333333333333336,f,reject,f,reject,original_reject,
00868382,THE FRISCH SCHOOL,NJ,PARAMUS,311069,frisch school,PARAMUS,100,86.66666666666667,t,auto_accept,f,accept,original_auto_accept,311069
00869171,THE LAWRENCEVILLE SCHOOL,NJ,LAWRENCEVILLE,310680,Lawrenceville School,LAWRENCEVILLE,100,90.9090909090909,t,auto_accept,f,accept,original_auto_accept,310680
A2102462,TIFERES CHAIM,NJ,LAKEWOOD,310597,Create Charter School,JERSEY CITY,47.05882352941177,47.05882352941176,f,reject,f,reject,original_reject,
A2102463,TIFERES SHMUEL,NJ,LAKEWOOD,310975,West Side High School,NEWARK,45.714285714285715,45.714285714285715,f,reject,f,reject,original_reject,
BB161452,TORAS IMECHE,NJ,LAKEWOOD,310785,Metuchen High School,METUCHEN,50,50,f,reject,f,reject,original_reject,
A1301968,TRINITY HALL,NJ,TINTON FALLS,310689,trinity hall,TINTON FALLS,100,100,t,auto_accept,f,accept,original_auto_accept,310689
00863431,UNION CATHOLIC REGIONAL HIGH SCHOOL,NJ,SCOTCH PLAINS,311510,Union High School,UNION,100,65.38461538461539,f,review,t,reject,rule_diff_city_weak_name,
A0107303,URBAN PROMISE ACADEMY,NJ,PENNSAUKEN,311186,academy for urban leadership,PERTH AMBOY,76.47058823529412,65.3061224489796,f,reject,f,reject,original_reject,
A0902225,VERITAS CHRISTIAN ACADEMY,NJ,SPARTA,310693,christian brothers academy,LINCROFT,82.35294117647058,66.66666666666667,f,review,t,reject,rule_diff_city_weak_name,
A2102474,WINDSOR PREP INC.,NJ,PARAMUS,311232,West Windsor-Plainsboro North,PLAINSBORO,60.869565217391305,57.77777777777777,f,reject,f,reject,original_reject,
A1702502,YESHIVA BAIS HACHINUCH,NJ,LAKEWOOD,310095,Bernards High School,BERNARDSVILLE,47.61904761904762,47.61904761904761,f,reject,f,reject,original_reject,
A0302157,YESHIVA BIRCHAS CHAIM,NJ,LAKEWOOD,310095,Bernards High School,BERNARDSVILLE,48.78048780487805,48.78048780487805,f,reject,f,reject,original_reject,
A1101567,YESHIVA CHAYEI OLAM,NJ,LAKEWOOD,310696,Charter-Tech High School,SOMERS POINT,51.16279069767442,51.162790697674424,f,reject,f,reject,original_reject,
A1140014,YESHIVA EMEK HATORAH,NJ,HOWELL,310926,North Star Academy Charter School,NEWARK,49.056603773584904,49.056603773584904,f,reject,f,reject,original_reject,
A1301979,YESHIVA GEDOLA OF WOODLAKE VILLAGE,NJ,LAKEWOOD,310826,Montville Township High School,MONTVILLE,50,50,f,reject,f,reject,original_reject,
A2102479,YESHIVA GEDOLAH OF CARTERET INC.,NJ,CARTERET,310220,Carteret High School,CARTERET,57.142857142857146,54.90196078431373,t,reject,f,reject,original_reject,
A1902914,YESHIVA LEKACHTOV,NJ,LAKEWOOD,310748,Maple Shade High School,MAPLE SHADE,45,44.99999999999999,f,reject,f,reject,original_reject,
A1101571,YESHIVA NEFESH HACHAIM,NJ,LAKEWOOD,310224,Chatham High School,CHATHAM,48.78048780487805,48.78048780487805,f,reject,f,reject,original_reject,
BB161465,YESHIVA SHAAR HATALMUD,NJ,LAKEWOOD,310224,Chatham High School,CHATHAM,48.78048780487805,48.78048780487805,f,reject,f,reject,original_reject,
A1101572,YESHIVA SHAAREI ORAH,NJ,LAKEWOOD,311355,Sayreville War Memorial High School,PARLIN,47.27272727272727,47.27272727272728,f,reject,f,reject,original_reject,
A1502394,YESHIVA TIFERES BORUCH/SPRINGFIELD YESHIVA,NJ,NORTH PLAINFIELD,311020,North Plainfield High School,NORTH PLAINFIELD,48.38709677419355,42.85714285714286,t,reject,f,reject,original_reject,
A1702512,YESHIVA TORAS YISROEL INC,NJ,LAKEWOOD,310890,Central High School,NEWARK,50,50,f,reject,f,reject,original_reject,
A2301619,YESHIVA YAAROS DEVASH,NJ,LAKEWOOD,310835,delbarton school,MORRISTOWN,43.24324324324324,43.24324324324324,f,reject,f,reject,original_reject,
A2102485,YESHIVA YAAROS DEVASH,NJ,LAKEWOOD,310835,delbarton school,MORRISTOWN,43.24324324324324,43.24324324324324,f,reject,f,reject,original_reject,
