school_id,school_name,address,city,state,zip,county,sector,charter,total_enrollment,enrollment_9_12,grad_rate_2021,crdc_ap_courses,ib_flag_v2,crdc_fte_counselors,county_median_hh_income,county_pct_child_poverty_saipe,nces_id_12,ceeb,rigor_tier_v4,audit_note
1706515,Noble St Chtr-UIC College Prep,1231 S Damen Ave,Chicago,IL,60608,Cook County,public,1-Yes,957,957,,7,0.0,0,83498,17.3,170993006515,,,
0403324,Arizona Insight Academy,5323 N 99TH AVE STE 210,GLENDALE,AZ,85305,Maricopa County,public,1-Yes,955,801,41,,0.0,2,89300,12.4,040043203324,030656,Average,
1200119,EDGEWOOD JR/SR HIGH SCHOOL,180 E MERRITT AVE,MERRITT ISLAND,FL,32953,Brevard County,public,2-No,942,600,97.5,23,0.0,3,78476,12.6,120015000119,101853,Very Demanding,
1705044,J Sterling Morton Freshman Cntr,1801 S 55th Ave,Cicero,IL,60804,Cook County,public,2-No,941,941,,,,,,,,,,
2502680,Hampden Charter School of Science,20 Johnson Rd,Chicopee,MA,1022,Hampden County,public,1-Yes,938,494,95,14,0.0,2.4000001,71306,21.1,250052202680,,,
4812693,YES PREP - 5TH WARD,1305 BENSON ST,HOUSTON,TX,77020,Harris County,public,1-Yes,933,472,97.5,11,0.0,3,74983,22.6,480020912693,,,
7800013,St. Croix Educational Complex High School,RR2 KINGSHILL,Saint Croix,VI,851,St. Croix Island,public,†,932,932,,,,,,,780000200013,,,
4206025,Mastery CS-Pickett Campus,5700 Wayne Avenue,Philadelphia,PA,19144,Philadelphia County,public,1-Yes,929,508,92,6,0.0,1,61953,28.9,420076106025,,,
4200843,Achievement House CS,102 Pickering Way,Exton,PA,19341,Chester County,public,1-Yes,927,857,49,,0.0,3,127208,6,420012800843,390479,Below Average,
7201828,DRA. MARIA SOCORRO LACOT,AVE ALBIZU CAMPOS,GUAYAMA,PR,784,Guayama Municipio,public,2-No,927,927,90,1,0.0,2,,,720003001828,,,
4206822,Franklin LC,616 N 15th St,Philadelphia,PA,19130,Philadelphia County,public,2-No,918,918,82,12,0.0,2,61953,28.9,421899006822,393311,Average,
2604373,CarmanAinsworth High School,1300 N LINDEN RD,FLINT,MI,48532,Genesee County,public,2-No,914,914,81,6,0.0,3,62281,24.3,260789004373,231473,Average,
1902186,Southview Middle School,1020 SW Cherry St,Ankeny,IA,50023,Polk County,public,2-No,913,469,,,,,,,,,,
3900319,Gilbert A. Dater High School,2146 Ferguson Rd,Cincinnati,OH,45238,Hamilton County,public,2-No,911,642,62,6,1.0,5,72470,17.3,390437500319,360983,Very Demanding,
2606580,Van Hoosen Middle School,1339 N ADAMS RD,ROCHESTER HILLS,MI,48306,Oakland County,public,2-No,906,0,,,,2.5,97760,7.2,262994006580,,,
0606781,Lakeview Leadership Academy,12484 Tamarisk Rd.,Victorville,CA,92395,San Bernardino County,public,2-No,901,209,84.5,,0.0,3,85478,16.7,063697206781,,,
0614675,Emerald High,3600 Central Pkwy.,Dublin,CA,94568,Alameda County,public,2-No,900,900,,,,,129367,7.3,060001914675,,,
0402795,Great Hearts Academies - Scottsdale Prep,16537/16576 N. 92nd Street,Scottsdale,AZ,85260,Maricopa County,public,1-Yes,898,362,97.5,,0.0,1,89300,12.4,040074702795,,,
3405906,County Prep High School,525 MONTGOMERY STREET,JERSEY CITY,NJ,7306,Hudson County,public,2-No,892,892,98,10,0.0,6,91795,23.4,340757005906,310603,Average,
4803431,LEGACY FRESHMAN H S,1400 E OAK AVE,MIDLAND,TX,79705,Midland County,public,2-No,890,890,,,,,,,,443743,,
1304279,Perry Career Academy - Eula Wilburn Ponds Perry Center for,137 Spring St,Jonesboro,GA,30236,Clayton County,public,2-No,887,887,35,,0.0,4,59806,24.6,130123004279,,,
A9501244,IMMACULATA-LA SALLE HIGH SCHOOL,3601 S MIAMI AVE,MIAMI,FL,33133,MIAMI-DADE,private,,886,886,,,0.0,,71753,16,,,,
4702643,Eagleton College and Career Academy,2610 Cinema DR,Maryville,TN,37804,Blount County,public,2-No,886,472,,,0.0,1,77365,9.3,470030002643,,,
0403271,Great Hearts Academies - Trivium Prep,2001 N BULLARD AVE,GOODYEAR,AZ,85395,Maricopa County,public,1-Yes,882,385,97.5,,0.0,1,89300,12.4,040085103271,,,
1706500,CICS - Northtown  Campus,3900 W Peterson Ave,Chicago,IL,60659,Cook County,public,1-Yes,878,878,,8,0.0,4,83498,17.3,170993006500,140691,Average,
4002792,INSIGHT SCHOOL OF OKLA HS,1117 S Douglas Blvd,Midwest City,OK,73130,Oklahoma County,public,1-Yes,877,877,45,,0.0,5,66679,20.1,400078502792,,,
3200742,Coral Academy Sandy Ridge,1051 Sandy Ridge Ave,Henderson,NV,89052,Clark County,public,1-Yes,872,674,97.5,24,0.0,3,76472,15.3,320000100742,290216,Demanding,
4813413,ILTEXAS KATY WESTPARK H S,20055 BEECHNUT RD,RICHMOND,TX,77407,Fort Bend County,public,1-Yes,869,869,,15,0.0,2,114041,8.8,480144013413,443735,Demanding,
2608627,Insight School of Michigan,526 S CREYTS RD,LANSING,MI,48917,Eaton County,public,1-Yes,862,862,55,,0.0,4,79597,9.9,260107708627,,,
3604466,BRONX PREPARATORY CHARTER SCHOOL,3872 3RD AVE,BRONX,NY,10457,Bronx County,public,1-Yes,860,503,77,1,0.0,3,48676,38,360004204466,330661,Average,
2900434,GATEWAY HIGH,5101 MCREE AVE,ST LOUIS,MO,63110,St. Louis city,public,2-No,860,860,83,9,0.0,4,56160,32,292928000434,262949,Average,
00922604,MSGR FARRELL HIGH SCHOOL,2900 AMBOY RD,STATEN ISLAND,NY,10306,RICHMOND,private,,856,856,,,0.0,,98333,12.4,,334970,Very Demanding,
4809273,CARNEGIE VANGUARD H S,1501 TAFT,HOUSTON,TX,77019,Harris County,public,2-No,855,855,97.5,27,0.0,3,74983,22.6,482364009273,443541,Very Demanding,
4101745,Beaverton Academy of Science and Engineering,10740 NE Walker Rd,Hillsboro,OR,97006,Washington County,public,2-No,852,450,97.5,7,0.0,5,107772,7.1,410192001745,,,
2502725,TechBoston Academy,9 Peacevale Road,Dorchester,MA,2124,Suffolk County,public,2-No,850,618,92,4,0.0,0,95631,21.3,250279002725,220174,Average,
3600146,THEODORE R DURGEE JUNIOR HIGH SCHOOL,29 E ONEIDA ST,BALDWINSVILLE,NY,13027,Onondaga County,public,2-No,848,422,,,,,,,,,,
3601726,MERRICK AVENUE MIDDLE SCHOOL,1870 MERRICK AVE,MERRICK,NY,11566,Nassau County,public,2-No,848,3,,,,,,,,,,
3703515,Montgomery Central High,770 Timberwolf Drive,Troy,NC,27371,Montgomery County,public,2-No,846,846,97.5,,0.0,3,57766,22.8,370306003515,343371,Demanding,
3403045,Thomas A. Edison Career and Technical Academy,625 Summer St,Elizabeth,NJ,7202,Union County,public,2-No,842,842,63,3,0.0,5,103202,11.3,340459003045,,,
3605536,QUEENS HIGH SCHOOL OF TEACHING LIBERAL ARTS AND SCIENCES,74-20 COMMONWEALTH BLVD,BELLEROSE,NY,11426,Queens County,public,2-No,840,837,95,,,,86136,14.9,360009905536,,,
2502296,Upper Cape Cod Vocational Technical,220 Sandwich Rd,Bourne,MA,2532,Barnstable County,public,2-No,838,838,97.5,1,0.0,4,95241,10.6,251180002296,220411,Below Average,
4813813,ILTEXAS HOUSTON WINDMILL LAKES OREM H S,9901 WINDMILL LAKES BLVD,HOUSTON,TX,77075,Harris County,public,1-Yes,837,837,,7,0.0,2,74983,22.6,480144013813,,,
2608928,Westfield Preparatory High School,23750 ELMIRA,REDFORD,MI,48239,Wayne County,public,1-Yes,834,691,,,0.0,0,60539,31.5,260112508928,233832,Demanding,
4207628,Coatesville Intermediate HS,1425 E Lincoln Highway,Coatsville,PA,19320,Chester County,public,2-No,826,429,,,,,,,,,,
4702343,Intrepid College Preparatory Charter School,5432 Bell Forge Lane East,Antioch,TN,37013,Davidson County,public,1-Yes,825,407,74.5,3,0.0,0,77853,17.3,470318002343,430300,Very Demanding,
0608303,Preuss School UCSD,9500 Gilman Dr.,La Jolla,CA,92093,San Diego County,public,1-Yes,825,461,92,14,0.0,3,106268,10.8,060214808303,051479,Demanding,
3906182,Buckeye Community School - Marion,366 W Center St,Marion,OH,43302,Marion County,public,1-Yes,824,824,,,,,59371,21.5,390163306182,361003,,
3200778,Veterans Tribute CTA HS,2531 Vegas Dr,Las Vegas,NV,89106,Clark County,public,2-No,823,809,97.5,12,0.0,2,76472,15.3,320006000778,290215,Average,
2502272,Center For Technical Education Innovation,122 Granite Street,Leominster,MA,1453,Worcester County,public,2-No,821,811,92,,,,95939,9.1,250678002272,,,
0607757,Downtown Business High,1200 West Colton St.,Los Angeles,CA,90026,Los Angeles County,public,2-No,819,819,99.5,19,1.0,4,90112,16.2,062271007757,051576,Demanding,
4812886,LONG CREEK H S,4150 KLEIN MEADOW,NEW BRAUNFELS,TX,78130,Guadalupe County,public,2-No,813,813,,,,,,,,443424,Average,
4802605,WASHINGTON B T H S,4204 YALE ST,HOUSTON,TX,77018,Harris County,public,2-No,811,811,62,10,0.0,1.79,74983,22.6,482364002605,443340,Average,
4808056,NYOS LAMAR SECONDARY,12301 N LAMAR BLVD,AUSTIN,TX,78753,Travis County,public,1-Yes,809,357,92,15,0.0,4,99611,13,480005808056,440347,Demanding,
2401339,National Academy Foundation,540 N Caroline Street,Baltimore,MD,21205,Baltimore city,public,2-No,801,611,67,3,0.0,2,62177,22.8,240009001339,210191,Demanding,
A0700892,ST THEODORE GUERIN HIGH SCHOOL,15300 N GRAY RD,NOBLESVILLE,IN,46062,HAMILTON,private,,800,800,,,0.0,,121530,4.1,,152613,Average,
2400157,Benjamin Franklin High School at Masonville Cove,1201 Cambria Street,Baltimore,MD,21225,Baltimore city,public,2-No,786,786,42,6,0.0,2,62177,22.8,240009000157,,,
3900823,David H. Ponitz Career Technology  Center,741 Washington St,Dayton,OH,45402,Montgomery County,public,2-No,785,785,92,,0.0,2,66139,18.8,390438400823,361820,Average,
2606574,West Middle School,500 OLD PERCH RD,ROCHESTER HILLS,MI,48309,Oakland County,public,2-No,784,0,,,,3,97760,7.2,262994006574,,,
4710500,DeKalb County Schools Adult Education Virtual School,110 South Public Square,Smithville,TN,37166,DeKalb County,public,2-No,784,784,,,,,53153,18.6,470099010500,,,
2700977,Camden High,4320 NEWTON AVE N,MINNEAPOLIS,MN,55412,Hennepin County,public,2-No,783,783,79,2,1.0,6,97653,8.9,272124000977,241645,Average,
0403096,Great Hearts Academies - Veritas Prep,3102 N 56TH ST,PHOENIX,AZ,85018,Maricopa County,public,1-Yes,781,332,92,,0.0,0.5,89300,12.4,040065503096,030583,Very Demanding,
4814023,FREEMAN H S,7800 KATY HOCKLEY RD,KATY,TX,77493,Harris County,public,2-No,778,778,,,,,,,,442620,Demanding,
0901592,Academy of Science and Innovation,600 Slater Road,New Britain,CT,6053,Capitol Planning Region,public,2-No,767,424,97.5,6,0.0,4.4000001,93394,13.9,090070001592,,,
7201534,FRANCISCO MANRIQUE CABRERA,URB REXVILLE CALLE 41 FINAL,BAYAMON,PR,957,Bayamón Municipio,public,2-No,764,479,77,1,0.0,2,,,720003001534,540932,Below Average,
3701651,R-S Central High School,641 Hwy 221 North,Rutherfordton,NC,28139,Rutherford County,public,2-No,763,763,92,11,0.0,3,51410,19.6,370408001651,343470,Average,
1300382,Johnson High School,3012 Sunset Blvd,Savannah,GA,31404,Chatham County,public,2-No,762,762,86,,1.0,4,71097,19.6,130102000382,112714,Below Average,
7201874,DR. HERIBERTO DOMENECH,CARR 2 KM 112 BO MORA,ISABELA,PR,662,Isabela Municipio,public,2-No,762,762,82,3,0.0,2,,,720003001874,,,
4400467,Providence Career Technical,41 Fricker street,Providence,RI,2903,Providence County,public,2-No,759,759,97.5,1,0.0,4,78787,17.9,440090000467,,,
1201773,MCLAUGHLIN ACADEMY OF EXCELLENCE,800 4TH ST S,LAKE WALES,FL,33853,Polk County,public,2-No,758,332,,,,,,,,,,
3400449,Capital City High School,135 E. Hanover Street,TRENTON,NJ,8618,Mercer County,public,2-No,756,756,35,,0.0,1,100645,12.7,341629000449,311497,Average,
3405098,Salem County Career and Technical High School,880 Route 45,WOODSTOWN,NJ,8098,Salem County,public,2-No,754,754,97.5,,0.0,3,79960,18.5,341458005098,311643,Below Average,
4702418,Memphis Rise Academy,5221 Raleigh Lagrange RD,Memphis,TN,38134,Shelby County,public,1-Yes,753,416,87,13,0.0,0,63767,29.3,470014802418,431424,Very Demanding,
3703684,Martin County High,1260 Godwin Avenue,Williamston,NC,27892,Martin County,public,2-No,752,752,,,,,48578,28.2,370288003684,,,
3904236,Fort Hayes Arts and Academic HS,546 Jack Gibbs Blvd,Columbus,OH,43215,Franklin County,public,2-No,752,752,92,5,0.0,2,75176,16.5,390438004236,361541,Average,
0100198,Woodlawn High SchoolMagnet,5620 First Ave N,Birmingham,AL,35212,Jefferson County,public,2-No,750,750,77,2,0.0,3,66388,18.7,010039000198,010440,Below Average,
1701086,Clemente Community Academy HS,1147 N Western Ave,Chicago,IL,60622,Cook County,public,2-No,745,745,,3,1.0,3,83498,17.3,170993001086,141325,Below Average,
1100338,Friendship PCS - Collegiate Academy,4095 MINNESOTA AVENUE NE,Washington,DC,20019,District of Columbia,public,1-Yes,745,745,87,15,0.0,2,109870,24.9,110000800338,090061,Below Average,
4813183,IDEA MONTERREY PARK COLLEGE PREPARATORY,222 SW 39TH ST,SAN ANTONIO,TX,78237,Bexar County,public,1-Yes,743,348,,14,0.0,1,72341,17.1,480021113183,,,
3403519,K. Johnson D. Vaughan and M. Jackson STEM Academy,237 South Broad Street,Elizabeth,NJ,7202,Union County,public,2-No,740,740,,1,0.0,1,103202,11.3,340459003519,,,
4900773,Treasure Mtn. Junior High School,2530 KEARNS BLVD,PARK CITY,UT,84060,Summit County,public,2-No,739,379,,,,,,,,,,
4501487,Ridgeland Secondary Academy of Excellence,250 Jaguar Trail,Ridgeland,SC,29936,Jasper County,public,2-No,739,396,82,,0.0,2,65613,28.5,450252001487,,,
7200698,RUBEN RODRIGUEZ FIGUEROA,CARR #164 KM 4.3 BO NUEVO,NARANJITO,PR,719,Naranjito Municipio,public,2-No,738,720,92,2,0.0,2,,,720003000698,,,
2901994,ROOSEVELT HIGH,3230 HARTFORD ST,ST LOUIS,MO,63118,St. Louis city,public,2-No,734,734,47,7,0.0,2,56160,32,292928001994,263020,Below Average,
3606234,DR RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL,800 HOME ST-RM 205,BRONX,NY,10456,Bronx County,public,1-Yes,733,428,92,10,0.0,7,48676,38,360102706234,,,
7200281,REPUBLICA DE COSTA RICA,390 CALLE HECTOR R BUNKER,CAGUAS,PR,725,Caguas Municipio,public,2-No,733,733,92,3,0.0,2,,,720003000281,,,
3702646,Heide Trask High,14328 NC Hwy 210,Rocky Point,NC,28457,Pender County,public,2-No,732,732,92,4,0.0,2,80396,12,370357002646,343389,Average,
4001649,MCLAIN HS FOR SCIENCE AND TECH,4929 North Peoria Avenue,Tulsa,OK,74126,Tulsa County,public,2-No,731,731,47,5,0.0,2,69009,15.2,403024001649,373627,Below Average,
0613173,Linda Esperanza Marquez High A Hntngtn Park Inst of Appl Med,6361 Cottage St.,Huntington Park,CA,90255,Los Angeles County,public,2-No,729,729,97.5,9,0.0,6.3400002,90112,16.2,062271013173,,,
3702613,Gray Stone Day,49464 Merner Terrace,Misenheimer,NC,28109,Stanly County,public,1-Yes,728,412,92,15,0.0,3,60704,15.8,370012802613,342632,Demanding,
0501077,GEORGE JUNIOR HIGH SCHOOL,3200 SOUTH POWELL,SPRINGDALE,AR,72765,Washington County,public,2-No,723,366,,,,,,,,,,
4200944,Mastery CS - Shoemaker Campus,5301 Media Street,Philadelphia,PA,19131,Philadelphia County,public,1-Yes,722,506,92,7,0.0,1,61953,28.9,420014500944,,,
7200494,SUPERIOR CATALINA MORALES FLORES,CARR 110 CALLE CONCEPCION VERA,MOCA,PR,676,Moca Municipio,public,2-No,718,718,81,3,0.0,1,,,720003000494,,,
4601235,Tea Area High School - 03,500 W Brian St,Tea,SD,57064,Lincoln County,public,†,717,717,97.5,3,0.0,2,99166,3.2,460005201235,421259,Average,
3606005,QUEENS COLLEGIATE - A COLLEGE BOARD SCHOOL,167-01 GOTHIC DR,JAMAICA,NY,11432,Queens County,public,2-No,711,457,82,,,,86136,14.9,360010006005,,,
3904276,Laurel Oaks Cdc,300 Oak Dr,Wilmington,OH,45177,Clinton County,public,2-No,710,710,,,,,,,,,,
1100082,Cardozo Education Campus,1200 Clifton St. NW,Washington,DC,20009,District of Columbia,public,2-No,710,561,67,16,0.0,5,109870,24.9,110003000082,090075,Below Average,
2606579,Reuther Middle School,1430 E AUBURN RD,ROCHESTER HILLS,MI,48307,Oakland County,public,2-No,706,2,,,0.0,2,97760,7.2,262994006579,,,
3702643,Nash Central High,4279 Nash Central High Road,Rocky Mount,NC,27804,Nash County,public,2-No,703,702,87,8,0.0,3,62426,18.6,370327002643,343371,Demanding,
A2301776,YESHIVA MESIFTA VYOEL MOSHE,960 49TH ST,BROOKLYN,NY,11219,KINGS,private,,703,703,,,0.0,,80263,26.5,,,,
3605879,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,46-21 COLDEN ST,FLUSHING,NY,11355,Queens County,public,2-No,700,377,97.5,,,,86136,14.9,360012205879,330704,Average,
0900880,Academy of International Studies 6-12,1551 Blue Hills Ave.,Bloomfield,CT,6002,Capitol Planning Region,public,2-No,697,353,97.5,,1.0,4,93394,13.9,090070000880,070034,Very Demanding,
4501770,Hardeeville Junior /Senior High,150 Hurricane Alley,Hardeeville,SC,29927,Jasper County,public,2-No,696,367,,,,,65613,28.5,450252001770,,,
1706470,Noble St Chtr-Noble Campus,1010 N Noble St,Chicago,IL,60642,Cook County,public,1-Yes,696,696,,14,0.0,0,83498,17.3,170993006470,,,
1706450,Noble St Chtr-Butler - Crimson,821 E 103rd St,Chicago,IL,60628,Cook County,public,1-Yes,695,695,,2,0.0,0,83498,17.3,170993006450,140637,Average,
0501024,SOUTHWEST JUNIOR HIGH SCHOOL,2700 BUTTERFIELD COACH ROAD,SPRINGDALE,AR,72765,Washington County,public,2-No,694,352,,,,,,,,,,
1100443,BASIS DC PCS,410 8TH STREET NW,Washington,DC,20004,District of Columbia,public,1-Yes,692,233,95,20,0.0,0,109870,24.9,110008300443,,,
7201348,MIGUEL SUCH,AVE BARBOSA ESQ AVE PINERO,SAN JUAN,PR,928,San Juan Municipio,public,2-No,691,691,72,1,0.0,2,,,720003001348,,,
4813523,IDEA BLUFF SPRINGS COLLEGE PREPARATORY,1700 E SLAUGHTER LN,AUSTIN,TX,78744,Travis County,public,1-Yes,689,327,,7,0.0,1,99611,13,480021113523,,,
4822809,UME DALLAS SECONDARY,3838 SPUR 408,DALLAS,TX,75236,Dallas County,public,1-Yes,688,435,,,,,76547,16,480142522809,,,
4400209,W B Cooley & Acad Internationa,182 Thurbers Avenue,Providence,RI,2905,Providence County,public,2-No,685,685,77,3,0.0,2,78787,17.9,440090000209,400156,Below Average,
1901316,Evans Junior High School,812 Chester Avenue,Ottumwa,IA,52501,Wapello County,public,2-No,684,332,,,,,,,,160005,,
2502264,Cape Cod Region Vocational Technical,351 Pleasant Lake Avenue,Harwich,MA,2645,Barnstable County,public,2-No,682,682,97.5,5,0.0,4.9000001,95241,10.6,250331002264,220964,Demanding,
00753189,HELIAS CATHOLIC HIGH SCHOOL,1305 SWIFTS HWY,JEFFERSON CITY,MO,65109,COLE,private,,680,680,,,0.0,,74876,11.1,,260724,Average,
5503054,Carmen Hi Southeast Campus,2500 W Oklahoma Ave,Milwaukee,WI,53215,Milwaukee County,public,1-Yes,679,679,87,7,0.0,0,64435,22.1,550960003054,,,
3601414,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,160-20 GOETHALS AVE,JAMAICA,NY,11432,Queens County,public,2-No,679,408,97.5,,,,86136,14.9,360010001414,333744,,
4206995,Pittsburgh Obama 6-12,515 N. Highland Avenue,Pittsburgh,PA,15206,Allegheny County,public,2-No,678,436,97.5,,1.0,4,78548,13.5,421917006995,,,
7201800,LINO PADRO RIVERA,CALLE TULIO OTERO,VEGA BAJA,PR,693,Vega Baja Municipio,public,2-No,676,674,77,3,0.0,1,,,720003001800,,,
0609002,Vaca Pena Middle,200 Keith Way,Vacaville,CA,95687,Solano County,public,2-No,675,0,,,,2,100401,11.2,064059009002,,,
02046054,JOEL BRAVERMAN HIGH,1609 AVE J,BROOKLYN,NY,11230,KINGS,private,,668,668,,,0.0,,80263,26.5,,,,
4900993,No. UT. Acad. for Math Engineering & Science,2750 N UNIVERSITY PARK BLVD,LAYTON,UT,84041,Davis County,public,1-Yes,667,667,99.5,3,0.0,3,110884,5.6,490006300993,,,
1706467,Acero Chtr Netrk -  Major Garcia,4248 W 47th St,Chicago,IL,60632,Cook County,public,1-Yes,666,666,,6,0.0,2,83498,17.3,170993006467,,,
1900009,ADM Senior High School,801 Nile Kinnick Dr S,Adel,IA,50003,Dallas County,public,2-No,666,666,97.5,10,0.0,2.4000001,102379,5.2,190315000009,160010,Average,
4813071,ARISTOI CLASSICAL UPPER SCHOOL,5610 MORTON RD,KATY,TX,77493,Harris County,public,1-Yes,664,289,90,4,0.0,1,74983,22.6,480001913071,,,
7200471,ANA DELIA FLORES SANTANA,BO QUEBRADA VUELTA,FAJARDO,PR,738,Fajardo Municipio,public,2-No,664,664,84,3,0.0,2,,,720003000471,,,
3604078,WAYNE SENIOR HIGH SCHOOL,6200 ONTARIO CTR RD,ONTARIO CENTER,NY,14520,Wayne County,public,2-No,664,655,92,5,1.0,4,74506,13.4,363033004078,334320,Average,
4200578,Mastery CHS-Lenfest Campus,35 S. 4th Street,Philadelphia,PA,19106,Philadelphia County,public,1-Yes,660,437,87,3,0.0,1,61953,28.9,420008400578,393318,Below Average,
2606846,StandishSterling Central JrSr High School,2401 GROVE STREET RD,STANDISH,MI,48658,Arenac County,public,2-No,660,449,87,6,0.0,2,58811,16.6,263294006846,233495,Demanding,
2609006,LincolnKing AdamsYoung  Grove Campus,13436 GROVE ST,DETROIT,MI,48235,Wayne County,public,1-Yes,660,660,,,0.0,1,60539,31.5,260113909006,,,
0100872,Asbury High School,1990 Asbury Rd,Albertville,AL,35951,Marshall County,public,2-No,659,347,87,3,0.0,1,62571,19,010000600872,010220,Demanding,
0611449,Escuela Popular/Center for Training and Careers Family Lrng,149 North White Rd.,San Jose,CA,95127,Santa Clara County,public,1-Yes,658,658,2,,0.0,0,164281,6.7,060239211449,,,
0402911,Great Hearts Academies - Glendale Prep,23276 N 83RD AVE STE 1,PEORIA,AZ,85383,Maricopa County,public,1-Yes,657,324,97.5,,0.0,1,89300,12.4,040076002911,,,
0610861,Orthopaedic Hospital,300 West 23rd St.,Los Angeles,CA,90007,Los Angeles County,public,2-No,653,653,97.5,14,0.0,3,90112,16.2,062271010861,,,
7200734,LUIS NEGRON LOPEZ,CARR #368 KM 1.0 BO MACHUCHAL,SABANA GRANDE,PR,637,Sabana Grande Municipio,public,2-No,652,652,82,4,0.0,1,,,720003000734,,,
4202037,Fort LeBoeuf SHS,931 N High St,Waterford,PA,16441,Erie County,public,2-No,652,652,92,16,0.0,3,63354,18.2,420999002037,395070,Average,
3605521,LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY (THE):  X223,360 E 145TH ST,BRONX,NY,10454,Bronx County,public,2-No,646,390,92,,,,48676,38,360008405521,,,
